"lag","cause","exposure","analysis","exposure_change","central.est","ll.est","ul.est"
1,"suicide","wbgtmax","65",1,-0.0141531071749792,-0.0514223284104809,0.0231161140605224
1,"suicide","wbgtmax","65",5,-0.0707655358748961,-0.257111642052404,0.115580570302612
1,"suicide","wbgtmax","65",10,-0.141531071749792,-0.514223284104809,0.231161140605225
1,"All_violence","wbgtmax","0_24",0,0,0,0
1,"All_violence","wbgtmax","0_24",1,0.00348099753025576,0.00184856369743777,0.00511343136307374
1,"All_violence","wbgtmax","0_24",5,0.0174049876512788,0.0092428184871889,0.0255671568153688
1,"All_violence","wbgtmax","0_24",10,0.0348099753025577,0.0184856369743778,0.0511343136307376
1,"assault","wbgtmax","0_24",0,0,0,0
1,"assault","wbgtmax","0_24",1,0.00341608393652406,0.0017734696225634,0.00505869825048471
1,"assault","wbgtmax","0_24",5,0.0170804196826203,0.00886734811281703,0.0252934912524236
1,"assault","wbgtmax","0_24",10,0.0341608393652407,0.0177346962256341,0.0505869825048473
1,"suicide","wbgtmax","0_24",0,0,0,0
1,"suicide","wbgtmax","0_24",1,0.00706768400021701,-0.000497171348259404,0.0146325393486934
1,"suicide","wbgtmax","0_24",5,0.035338420001085,-0.00248585674129702,0.0731626967434671
1,"suicide","wbgtmax","0_24",10,0.0706768400021702,-0.00497171348259401,0.146325393486934
1,"All_violence","wbgtmax","25_44",0,0,0,0
1,"All_violence","wbgtmax","25_44",1,0.00377840601074775,0.00219146234932087,0.00536534967217463
1,"All_violence","wbgtmax","25_44",5,0.0188920300537388,0.0109573117466044,0.0268267483608732
1,"All_violence","wbgtmax","25_44",10,0.0377840601074776,0.0219146234932087,0.0536534967217465
1,"assault","wbgtmax","25_44",0,0,0,0
1,"assault","wbgtmax","25_44",1,0.00383531519149637,0.00224549554160661,0.00542513484138614
1,"assault","wbgtmax","25_44",5,0.0191765759574819,0.0112274777080331,0.0271256742069308
1,"assault","wbgtmax","25_44",10,0.0383531519149639,0.0224549554160661,0.0542513484138616
1,"suicide","wbgtmax","25_44",0,0,0,0
1,"suicide","wbgtmax","25_44",1,0.00204516281757603,-0.00542607869649498,0.00951640433164703
1,"suicide","wbgtmax","25_44",5,0.0102258140878801,-0.0271303934824749,0.0475820216582352
1,"suicide","wbgtmax","25_44",10,0.0204516281757603,-0.0542607869649499,0.0951640433164705
1,"All_violence","wbgtmax","45_64",0,0,0,0
1,"All_violence","wbgtmax","45_64",1,0.00204326589004034,-2.68411917694754e-05,0.00411337297185015
1,"All_violence","wbgtmax","45_64",5,0.0102163294502017,-0.000134205958847375,0.0205668648592508
1,"All_violence","wbgtmax","45_64",10,0.0204326589004035,-0.000268411917694753,0.0411337297185017
1,"assault","wbgtmax","45_64",0,0,0,0
1,"assault","wbgtmax","45_64",1,0.00218832593351949,0.000128339858074966,0.00424831200896402
1,"assault","wbgtmax","45_64",5,0.0109416296675975,0.000641699290374838,0.0212415600448202
1,"assault","wbgtmax","45_64",10,0.021883259335195,0.00128339858074968,0.0424831200896404
1,"suicide","wbgtmax","45_64",0,0,0,0
1,"suicide","wbgtmax","45_64",1,0.00815986200619526,-0.00264560413991427,0.0189653281523048
1,"suicide","wbgtmax","45_64",5,0.0407993100309763,-0.0132280206995713,0.094826640761524
1,"suicide","wbgtmax","45_64",10,0.0815986200619527,-0.0264560413991427,0.189653281523048
1,"All_violence","wbgtmax","females_0",0,0,0,0
1,"All_violence","wbgtmax","females_0",1,0.00377811207194904,0.00244232869682391,0.00511389544707418
1,"All_violence","wbgtmax","females_0",5,0.0188905603597453,0.0122116434841196,0.0255694772353709
1,"All_violence","wbgtmax","females_0",10,0.0377811207194906,0.0244232869682392,0.051138954470742
1,"assault","wbgtmax","females_0",0,0,0,0
1,"assault","wbgtmax","females_0",1,0.00386490050531613,0.0025222112388079,0.00520758977182436
1,"assault","wbgtmax","females_0",5,0.0193245025265807,0.0126110561940395,0.0260379488591219
1,"assault","wbgtmax","females_0",10,0.0386490050531614,0.0252221123880791,0.0520758977182438
1,"suicide","wbgtmax","females_0",0,0,0,0
1,"suicide","wbgtmax","females_0",1,0.00243621544402522,-0.00383117368362442,0.00870360457167487
1,"suicide","wbgtmax","females_0",5,0.0121810772201261,-0.0191558684181221,0.0435180228583743
1,"suicide","wbgtmax","females_0",10,0.0243621544402523,-0.0383117368362442,0.0870360457167488
1,"All_violence","wbgtmax","females_65",0,0,0,0
1,"All_violence","wbgtmax","females_65",1,0.0023766679117095,-0.00188777661826951,0.00664111244168851
1,"All_violence","wbgtmax","females_65",5,0.0118833395585475,-0.00943888309134756,0.0332055622084426
1,"All_violence","wbgtmax","females_65",10,0.0237666791170951,-0.0188777661826952,0.0664111244168854
1,"assault","wbgtmax","females_65",0,0,0,0
1,"assault","wbgtmax","females_65",1,0.00256931274982957,-0.00166026876085564,0.00679889426051478
1,"assault","wbgtmax","females_65",5,0.0128465637491479,-0.00830134380427825,0.033994471302574
1,"assault","wbgtmax","females_65",10,0.0256931274982958,-0.0166026876085565,0.0679889426051481
1,"suicide","wbgtmax","females_65",0,0,0,0
1,"suicide","wbgtmax","females_65",1,-0.00880257773193581,-0.0580225824277052,0.0404174269638335
1,"suicide","wbgtmax","females_65",5,-0.0440128886596791,-0.290112912138526,0.202087134819168
1,"suicide","wbgtmax","females_65",10,-0.0880257773193583,-0.580225824277052,0.404174269638336
1,"All_violence","wbgtmax","males_0",0,0,0,0
1,"All_violence","wbgtmax","males_0",1,0.00263828133239754,0.00112572665377909,0.00415083601101599
1,"All_violence","wbgtmax","males_0",5,0.0131914066619877,0.00562863326889547,0.02075418005508
1,"All_violence","wbgtmax","males_0",10,0.0263828133239755,0.011257266537791,0.0415083601101601
1,"assault","wbgtmax","males_0",0,0,0,0
1,"assault","wbgtmax","males_0",1,0.00260019678924725,0.00109127867327805,0.00410911490521645
1,"assault","wbgtmax","males_0",5,0.0130009839462363,0.00545639336639028,0.0205455745260823
1,"assault","wbgtmax","males_0",10,0.0260019678924726,0.0109127867327806,0.0410911490521647
1,"suicide","wbgtmax","males_0",0,0,0,0
